Regi¢n,PA,Nombre,Provincia,Distrito,Corregimiento,Tipo UM,Latitude,Longitude,Fecha de Activaci¢n
2,894,Primer Ciclo Santa Librada,Panam†,San Miguelito,Omar Torrijos,PMP,9.072841,-79.502243,31/05/17
2,895,Escuela Cerro Viento Rural,Panam†,San Miguelito,Rufina Alfaro,PTP,9.076075,-79.460148,27/04/17
2,896,Escuela Pedro J. Ameglio,Panam†,San Miguelito,Rufina Alfaro,PMP,9.059461,-79.445996,24/05/17
2,897,Escuela Rep£blica de Alemania,Panam†,San Miguelito,Victoriano Lorenzo,PMP,9.026127,-79.503649,26/04/17
2,898,Escuela San Antonio,Panam†,San Miguelito,Victoriano Lorenzo,PMP,9.031065,-79.505243,27/04/17
2,899,Instituto Rubiano,Panam†,San Miguelito,Victoriano Lorenzo,PMP,9.036036,-79.504791,02/06/17
2,900,Escuela Juana Mar°a Menchado de JimÇnez,Panam†,Taboga,Otoque Oriente,Satelital,8.60149,-79.594451,07/08/17
2,901,Escuela Benjam°n Quintero,Panam†,Taboga,Taboga,PTP,8.796866,-79.555682,25/07/17
3,902,Alcald°a Aguadulce,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.243493,-80.539531,25/07/17
3,903,Biblioteca Abelardo Herrera,CoclÇ,Aguadulce,Barrios Unidos,FO,8.241773,-80.542918,25/07/17
3,905,Centro de Bellas Artes Folkloricas,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.242299,-80.544457,25/07/17
3,906,Centro de Salud Aguadulce,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.23749,-80.54932,26/07/17
3,907,Cuartel de Bomberos Aguadulce,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.24671,-80.541468,26/07/17
3,909,Hospital Marcos Robles,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.249113,-80.544433,26/07/17
3,910,Hospital Regional de Aguadulce,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.245046,-80.558061,26/07/17
3,911,IPT Industrial de Aguadulce,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.244642,-80.530598,24/07/17
3,914,Parque 19 de Octubre,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.241439,-80.539844,26/07/17
3,915,Parque de los Marineros,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.241389,-80.536511,26/07/17
3,916,Parque del Carmen,CoclÇ,Aguadulce,Pocr°,FO,8.2588,-80.549387,25/07/17
3,918,Plaza Rodolfo Chiari,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.241694,-80.549592,25/07/17
3,919,Policlinica CSS Manuel Rojas,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.246402,-80.542134,26/07/17
3,920,Rodolfo F. Chiari,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.241791,-80.549287,26/07/17
3,921,Abelardo Herrera,CoclÇ,Aguadulce,Barrios Unidos,FO,8.236906,-80.540444,26/07/17
3,922,C.E.B.G. Loma de los Gonz†lez,CoclÇ,Aguadulce,El Cristo,Satelital,8.27619,-80.621418,26/09/17
3,923,Escuela Hato Rincones,CoclÇ,Aguadulce,El Cristo,Satelital,8.084787,-80.615439,23/10/17
3,924,Escuela El Naranjal,CoclÇ,Aguadulce,El Cristo,Satelital,8.271751,-80.621915,23/10/17
3,925,C.E.B.G. ERIC DEL VALLE,CoclÇ,Aguadulce,El Roble,FO,8.199523,-80.702839,25/07/17
3,926,Escuela El Roble,CoclÇ,Aguadulce,El Roble,HFC,8.162901,-80.656628,31/07/17
3,927,Escuela Francisca C. de Sierra,CoclÇ,Aguadulce,El Roble,PTP,8.170323,-80.636773,04/09/17
3,928,Escuela Jaguito,CoclÇ,Aguadulce,El Roble,FO,8.170758,-80.668932,31/07/17
3,929,Parque frente a Iglesia del Jaguito,CoclÇ,Aguadulce,El Roble,FO,8.169087,-80.667521,25/07/17
3,930,CEBG El Per£,CoclÇ,Aguadulce,Pocr°,FO,8.253698,-80.555831,24/07/17
3,931,CEBG Juan Dem¢stenes Arosemena,CoclÇ,Aguadulce,Pocr°,FO,8.258899,-80.549343,25/07/17
3,932,CEBG Pocri,CoclÇ,Aguadulce,Pocr°,FO,8.253058,-80.545906,24/07/17
3,933,Escuela San Martin de Porres,CoclÇ,Aguadulce,Pocr°,FO,8.258798,-80.539064,24/07/17
3,936,Biblioteca P£blica Galileo Pati§o,CoclÇ,Ant¢n,Ant¢n,FO,8.39442,-80.262667,28/08/17
3,937,Centro de Educacion y Salud Preventiva de Ant¢n,CoclÇ,Ant¢n,Ant¢n,FO,8.400636,-80.269677,28/08/17
3,938,Centro de Rehabilitacion IPHE,CoclÇ,Ant¢n,Ant¢n,FO,8.39903,-80.268127,28/08/17
3,939,Escuela Secundaria Salom¢n Ponce(Gimnasio Popular),CoclÇ,Ant¢n,Ant¢n,FO,8.393105,-80.266724,31/07/17
3,940,Mercado P£blico Ant¢n,CoclÇ,Ant¢n,Ant¢n,FO,8.391972,-80.263528,04/08/17
3,942,Parque 15 de Enero,CoclÇ,Ant¢n,Ant¢n,FO,8.39175,-80.262389,03/08/17
3,943,Escuela Altos de la Mesa,CoclÇ,Ant¢n,El Valle,FO,8.356376,-80.137205,23/11/17
3,944,Escuela El Valle,CoclÇ,Ant¢n,El Valle,FO,8.601387,-80.120133,31/08/17
3,945,I.P.T. El Valle,CoclÇ,Ant¢n,El Valle,HFC,8.612871,-80.118213,31/08/17
3,946,C.E.B.G. La Mata,CoclÇ,Ant¢n,R°o Hato,Satelital,8.474618,-80.095209,23/10/17
3,947,Escuela El Platanal,CoclÇ,Ant¢n,R°o Hato,FO,8.430706,-80.065192,30/10/17
3,948,Escuela Farall¢n,CoclÇ,Ant¢n,R°o Hato,FO,8.35656,-80.137201,28/08/17
3,949,Escuela Las Gu°as,CoclÇ,Ant¢n,R°o Hato,FO,8.539329,-82.419578,31/08/17
3,950,Escuela Las Gu°as Oriente,CoclÇ,Ant¢n,R°o Hato,FO,8.428337,-80.070796,28/08/17
3,952,Escuela LOS POLLOS,CoclÇ,Ant¢n,R°o Hato,FO,8.407672,-80.158034,16/10/17
3,953,Escuela Santa Clara,CoclÇ,Ant¢n,R°o Hato,FO,8.374986,-80.109182,28/08/17
3,954,I.P.T. R÷O HATO,CoclÇ,Ant¢n,R°o Hato,FO,8.513316,-80.352757,28/08/17
3,955,C. DE S. DE SANTA RITA,CoclÇ,Ant¢n,Santa Rita,Satelital,8.495987,-80.190743,23/10/17
3,956,Escuela Santa Rita,CoclÇ,Ant¢n,Santa Rita,FO,8.486258,-80.203732,31/08/17
3,957,Escuela Santa Rita Arriba,CoclÇ,Ant¢n,Santa Rita,FO,8.495201,-80.191865,31/08/17
3,959,C.E.B.G. OMAR TORRIJOS HERRERA,CoclÇ,La Pintada,El Harino,FO,8.6546,-80.561001,26/01/18
3,961,Escuela Barrig¢n,CoclÇ,La Pintada,El Harino,FO,8.644805,-80.58886,29/08/17
3,962,Escuela Juan JosÇ Quir¢s,CoclÇ,La Pintada,El Harino,FO,8.616471,-80.560249,29/08/17
3,964,Escuela Villalobos,CoclÇ,La Pintada,El Harino,FO,8.403992,-80.517277,30/08/17
3,965,I.P.T. El CopÇ,CoclÇ,La Pintada,El Harino,FO,8.621464,-80.581319,29/08/17
3,966,Escuela Membrillar,CoclÇ,La Pintada,La Pintada,FO,8.567861,-80.409971,18/10/17
3,967,I.P.T. La Pintada,CoclÇ,La Pintada,La Pintada,PTP,8.570769,-80.451263,17/10/17
3,968,Municipio La Pintada,CoclÇ,La Pintada,La Pintada,FO,8.592924,-80.446081,28/08/17
3,969,Parque 25 de diciembre (la Cruz),CoclÇ,La Pintada,La Pintada,FO,8.596011,-80.447765,28/08/17
3,970,Escuela Calabazo Nß 1,CoclÇ,La Pintada,Las Lomas,FO,8.620627,-80.569016,30/08/17
3,971,C.E.B.G. AGUA FR÷A,CoclÇ,La Pintada,Llano Grande,Satelital,8.5778,-80.438067,23/10/17
3,972,C.E.B.G. San Juanito,CoclÇ,La Pintada,Llano Grande,Satelital,8.665521,-80.459917,19/12/17
3,973,Escuela La Honda,CoclÇ,La Pintada,Llano Grande,Satelital,8.638416,-80.42636,27/11/17
3,975,C.E.B.G Calabazo Nß 2,CoclÇ,La Pintada,Piedras Gordas,FO,8.639762,-80.510826,29/08/17
3,976,C.E.B.G. MACHUCA,CoclÇ,La Pintada,Piedras Gordas,FO,8.62304,-80.548902,17/10/17
3,977,Escuela ANGEL GUARDIA,CoclÇ,La Pintada,Piedras Gordas,FO,8.639762,-80.510829,29/08/17
3,978,Escuela Jujucal,CoclÇ,La Pintada,Piedras Gordas,FO,8.633138,-80.535526,29/08/17
3,979,Escuela Las Delicias,CoclÇ,La Pintada,Piedras Gordas,Satelital,8.6447,-80.492707,23/10/17
3,980,Escuela CiÇnaga Larga,CoclÇ,Nat†,Capellan°a,FO,8.277375,-80.621728,31/07/17
3,981,Escuela El EspavÇ,CoclÇ,Nat†,Capellan°a,FO,8.286219,-80.593554,31/07/17
3,982,Escuela Roberto F. Chiari,CoclÇ,Nat†,Capellan°a,HFC,8.300416,-80.551452,04/08/17
3,983,Escuela Santa Luc°a,CoclÇ,Nat†,El Ca§o,FO,8.412306,-80.531915,04/08/17
3,984,Escuela Sebasti†n Sucre,CoclÇ,Nat†,El Ca§o,FO,8.406472,-80.519137,04/08/17
3,986,Colegio Secundario Mariano Prado,CoclÇ,Nat†,Nat†,HFC,8.34616,-80.52176,03/08/17
3,987,Escuela de Espa§a,CoclÇ,Nat†,Nat†,FO,8.33564,-80.5199,28/07/17
3,988,Municipio Nat†,CoclÇ,Nat†,Nat†,FO,8.33279,-80.515541,28/07/17
3,990,Terminal de Transporte de Nat† (Parque Infantil),CoclÇ,Nat†,Nat†,FO,8.336607,-80.516551,03/08/17
3,991,C.E.B.G Santos Jorge,CoclÇ,PenonomÇ,Ca§averal,HFC,8.518139,-80.429693,28/08/17
3,992,Escuela Juan Bautista Rosas,CoclÇ,PenonomÇ,Ca§averal,FO,8.542511,-80.435379,28/08/17
3,993,Escuela Los Uveros,CoclÇ,PenonomÇ,Ca§averal,FO,8.53325,-80.395431,28/08/17
3,994,Escuela Mar°a T. de Herrera,CoclÇ,PenonomÇ,Ca§averal,FO,8.493848,-80.381697,24/11/17
3,995,Escuela Vista Hermosa,CoclÇ,PenonomÇ,Ca§averal,HFC,8.523416,-80.372471,28/08/17
3,996,C.E.B.G Asunci¢n Chiru V.,CoclÇ,PenonomÇ,Chiguir° Arriba,Satelital,8.725057,-80.221955,04/12/17
3,997,C.E.B.G San Miguel Arriba,CoclÇ,PenonomÇ,Chiguir° Arriba,Satelital,8.691989,-80.14662,23/10/17
3,998,C.E.B.G. VAQUILLA,CoclÇ,PenonomÇ,Chiguir° Arriba,Satelital,8.684866,-80.195879,23/10/17
3,999,Colegio Candelario Ovalle,CoclÇ,PenonomÇ,Chiguir° Arriba,Satelital,8.744432,-80.185667,23/10/17
3,1000,Escuela Loma Grande,CoclÇ,PenonomÇ,Chiguir° Arriba,Satelital,8.649372,-80.161868,31/01/18
3,1001,Escuela Chiguir° Centro,CoclÇ,PenonomÇ,Chiguir° Arriba,Satelital,8.695348,-80.225071,19/01/18
3,1002,Escuela Oajaca,CoclÇ,PenonomÇ,Chiguir° Arriba,Satelital,8.628578,-80.228896,20/12/17
3,1003,Escuela Pozo Azul,CoclÇ,PenonomÇ,Chiguir° Arriba,Satelital,8.64527,-80.206509,23/10/17
3,1004,Centro Regional Universitario El Coco,CoclÇ,PenonomÇ,El Coco,FO,8.487675,-80.328002,03/08/17
3,1006,Escuela Aguas Blancas,CoclÇ,PenonomÇ,El Coco,PTP,8.505083,-80.312749,29/08/17
3,1007,Escuela Ana PÇrez de Isaza,CoclÇ,PenonomÇ,El Coco,Satelital,8.398913,-80.352201,19/12/17
3,1008,Escuela Jacinta Arosemena,CoclÇ,PenonomÇ,El Coco,FO,8.465639,-80.321638,03/08/17
3,1009,Escuela Llano Mar°n,CoclÇ,PenonomÇ,El Coco,FO,8.49707,-80.33402,02/08/17
3,1010,INADEH El Coco,CoclÇ,PenonomÇ,El Coco,FO,8.488648,-80.328818,03/08/17
3,1011,C.E.B.G. Sim¢n Mart°nez,CoclÇ,PenonomÇ,Pajonal,FO,8.618024,-80.216597,29/08/17
3,1012,C.E.B.G. JOSê DE LOS REYES VµSQUEZ,CoclÇ,PenonomÇ,Pajonal,Satelital,8.626374,-80.235945,20/10/17
3,1013,C.E.B.G. Membrillo,CoclÇ,PenonomÇ,Pajonal,Satelital,8.583175,-80.220598,20/10/17
3,1014,Escuela Celestino del Rosario,CoclÇ,PenonomÇ,Pajonal,FO,8.481735,-80.330958,17/10/17
3,1015,Escuela Churuquita Grande,CoclÇ,PenonomÇ,Pajonal,FO,8.595432,-80.275839,29/08/17
3,1016,Escuela El Barrero,CoclÇ,PenonomÇ,Pajonal,FO,8.559629,-80.308112,02/08/17
3,1017,Escuela Francisca Figueroa,CoclÇ,PenonomÇ,Pajonal,FO,8.59909,-80.271673,01/09/17
3,1018,Escuela Guabal,CoclÇ,PenonomÇ,Pajonal,FO,8.62786,-80.254971,29/08/17
3,1019,Escuela La Negrita,CoclÇ,PenonomÇ,Pajonal,FO,9.023664,-79.531684,02/08/17
3,1020,Escuela Modesto Mor†n H,CoclÇ,PenonomÇ,Pajonal,FO,8.573255,-80.276918,01/08/17
3,1021,Escuela Pajonal Arriba,CoclÇ,PenonomÇ,Pajonal,FO,8.612273,-80.243824,29/08/17
3,1022,Escuela Rinc¢n de Las Palmas,CoclÇ,PenonomÇ,Pajonal,FO,8.554185,-80.256654,01/08/17
3,1023,Escuela Santa Cruz,CoclÇ,PenonomÇ,Pajonal,FO,8.532752,-80.411424,04/09/17
3,1024,Escuela Victor PÇrez Flores,CoclÇ,PenonomÇ,Pajonal,FO,8.624527,-80.237471,29/08/17
3,1025,Instituto Carmen Conte Lombardo,CoclÇ,PenonomÇ,Pajonal,FO,8.576583,-80.274104,01/08/17
3,1027,Biblioteca P£blica Fernando Guardia,CoclÇ,PenonomÇ,PenonomÇ,FO,8.511089,-80.353183,28/07/17
3,1028,Centro de Salud PenonomÇ,CoclÇ,PenonomÇ,PenonomÇ,FO,8.512744,-80.355334,31/08/17
3,1029,Clelia F. de Mart°nez,CoclÇ,PenonomÇ,PenonomÇ,FO,8.513196,-80.352802,27/07/17
3,1030,Direccion Investigacion Judicial,CoclÇ,PenonomÇ,PenonomÇ,FO,8.514167,-80.349878,31/08/17
3,1032,Escuela Primaria RubÇn D. Carles,CoclÇ,PenonomÇ,PenonomÇ,FO,8.528111,-80.346289,27/07/17
3,1033,Escuela Sime¢n Conte,CoclÇ,PenonomÇ,PenonomÇ,FO,8.249537,-80.544235,27/07/17
3,1034,Gobernaci¢n PenonomÇ,CoclÇ,PenonomÇ,PenonomÇ,FO,8.521321,-80.359842,28/08/17
3,1035,Hospital Aquilino Tejeira,CoclÇ,PenonomÇ,PenonomÇ,FO,8.513882,-80.351218,27/07/17
3,1036,I.P.T. Leonida P. de Grimaldo,CoclÇ,PenonomÇ,PenonomÇ,FO,8.515675,-80.343731,27/07/17
3,1038,Mercado P£blico PenonomÇ,CoclÇ,PenonomÇ,PenonomÇ,FO,8.520345,-80.35812,27/07/17
3,1039,MINSA PenonomÇ,CoclÇ,PenonomÇ,PenonomÇ,FO,8.507849,-80.36195,28/08/17
3,1044,Parque Margarita Rosas,CoclÇ,PenonomÇ,PenonomÇ,FO,8.515183,-80.352623,03/08/17
3,1045,Primer ciclo Feder°co Zu§iga - San AntOnio,CoclÇ,PenonomÇ,PenonomÇ,FO,8,-80,28/08/17
3,1046,Terminal de Transporte UTRAPEP,CoclÇ,PenonomÇ,PenonomÇ,FO,8.51172,-80.348624,27/07/17
3,1048,Universidad Tecnologica de Panama,CoclÇ,PenonomÇ,PenonomÇ,FO,8.497228,-80.330821,16/10/17
3,1049,Escuela Ciruelito,CoclÇ,PenonomÇ,R°o Grande,FO,8.413013,-80.521194,29/08/17
3,1050,Escuela Garic°n,CoclÇ,PenonomÇ,R°o Grande,FO,8.438139,-80.454415,19/10/17
3,1052,C.E.B.G. Chiguir° Abajo,CoclÇ,PenonomÇ,ToabrÇ,Satelital,8.705546,-80.258273,20/10/17
3,1053,C.E.B.G. MERCEDES BUSTAMANTE,CoclÇ,PenonomÇ,ToabrÇ,FO,8.64895,-80.320712,30/08/17
3,1054,Escuela Chumical,CoclÇ,PenonomÇ,ToabrÇ,Satelital,8.528657,-80.256125,12/01/18
3,1055,Escuela Miraflores,CoclÇ,PenonomÇ,ToabrÇ,FO,8.643161,-80.28875,30/08/17
3,1056,Escuela Sabana Larga,CoclÇ,PenonomÇ,ToabrÇ,FO,8.685024,-80.279321,30/08/17
3,1057,Escuela Sagreja,CoclÇ,PenonomÇ,ToabrÇ,FO,8.657027,-80.336638,21/11/17
3,1058,Escuela Tambo,CoclÇ,PenonomÇ,ToabrÇ,FO,8.663873,-80.295103,30/08/17
3,1061,Escuela Las Minas,CoclÇ,PenonomÇ,Tul£,FO,8.643138,-80.395804,21/11/17
3,1062,Escuela PerecabÇ,CoclÇ,PenonomÇ,Tul£,FO,8.65786,-80.384138,30/08/17
3,1063,Escuela Santa Cruz de Perecabecito,CoclÇ,PenonomÇ,Tul£,FO,8.653971,-80.368582,27/11/17
3,1064,ESC. COSTA DE ORO,Col¢n,Chagres,Salud,Satelital,9.199571,-80.150731,20/10/17
3,1065,Esc. Salud,Col¢n,Chagres,Salud,Satelital,9.228777,-80.090332,12/12/17
3,1069,Centro de Salud Miguel de La Borda,Col¢n,Donoso,Miguel de la Borda,Satelital,9.155101,-80.300505,16/10/17
3,1070,ESC. MIGUEL DE LA BORDA,Col¢n,Donoso,Miguel de la Borda,Satelital,9.152987,-80.30451,19/10/17
3,1071,Alcald°a ChitrÇ,Herrera,ChitrÇ,ChitrÇ,FO,7.961083,-80.428667,19/07/17
3,1072,Area frente al Ministerio de Desarrollo Social ChitrÇ,Herrera,ChitrÇ,ChitrÇ,FO,7.961373,-80.422753,10/07/17
3,1073,Biblioteca Cristobal Rodriguez,Herrera,ChitrÇ,ChitrÇ,FO,7.965,-80.430028,11/07/17
3,1074,Centro Regional Universitario ChitrÇ,Herrera,ChitrÇ,ChitrÇ,FO,7.956143,-80.418819,21/11/17
3,1075,Colegio JosÇ D. Crespo,Herrera,ChitrÇ,ChitrÇ,FO,7.956167,-80.425083,10/07/17
3,1076,Corregiduria de Policia de Llano Bonito,Herrera,ChitrÇ,ChitrÇ,FO,7.975534,-80.423999,11/07/17
3,1077,Corregiduria de Policia San Juan Bautista,Herrera,ChitrÇ,ChitrÇ,FO,7.968861,-80.425828,11/07/17
3,1078,Cuartel de Bomberos ChitrÇ,Herrera,ChitrÇ,ChitrÇ,PMP,7.96399,-80.432463,03/07/17
3,1079,ESC. CRISTINA C. DE SANCHEZ,Herrera,ChitrÇ,ChitrÇ,HFC,7.962704,-80.435355,11/07/17
3,1083,IPHE ChitrÇ,Herrera,ChitrÇ,ChitrÇ,FO,7.963472,-80.421722,11/07/17
3,1084,MICI,Herrera,ChitrÇ,ChitrÇ,PMP,7.956767,-80.424544,03/07/17
3,1085,Museo de Herrera,Herrera,ChitrÇ,ChitrÇ,FO,7.9638,-80.429558,12/07/17
3,1090,Parque Tomas Herrera,Herrera,ChitrÇ,ChitrÇ,PTP,7.966239,-80.42759,04/07/17
3,1092,Primaria-Juan T. del Busto,Herrera,ChitrÇ,ChitrÇ,FO,7.962218,-80.437282,11/07/17
3,1093,Terminal de Buses ChitrÇ,Herrera,ChitrÇ,ChitrÇ,FO,7.953829,-80.430173,19/07/17
3,1094,C.E.B.G. Presidente John F. Kennedy,Herrera,ChitrÇ,La Arena,HFC,7.969441,-80.46336,07/07/17
3,1096,Parque frente a la Iglesia,Herrera,ChitrÇ,La Arena,FO,7.971342,-80.463543,03/07/17
3,1097,C. DE S. LLANO BONITO,Herrera,ChitrÇ,Llano Bonito,FO,7.971874,-80.428773,12/07/17
3,1098,Escuela Eneida M. de Castillero,Herrera,ChitrÇ,Llano Bonito,PTP,7.975668,-80.41839,03/07/17
3,1099,Escuela Evelio D. Carrizo,Herrera,ChitrÇ,Llano Bonito,FO,7.971752,-80.429138,12/07/17
3,1101,C. DE S. MONAGRILLO,Herrera,ChitrÇ,San Miguel de Monagrillo,PMP,7.98313,-80.432799,03/07/17
3,1102,Casa de La Cultura,Herrera,ChitrÇ,San Miguel de Monagrillo,PMP,7.979636,-80.43772,03/07/17
3,1103,Colegio Padre Segundo Familiar Cano,Herrera,ChitrÇ,San Miguel de Monagrillo,FO,7.976025,-80.431603,19/07/17
3,1104,Escuela Boca de Parita,Herrera,ChitrÇ,San Miguel de Monagrillo,HFC,8.012168,-80.4488,07/07/17
3,1105,Parque de la Iglesia de Monagrillo,Herrera,ChitrÇ,San Miguel de Monagrillo,PMP,7.910641,-80.609969,04/09/17
3,1106,S. C. DE S. BOCA PARITA,Herrera,ChitrÇ,San Miguel de Monagrillo,FO,8.010524,-80.45099,05/07/17
3,1107,Primaria-Hip¢lito Perez Tello,Herrera,ChitrÇ,San Juan Bautista,FO,7.963583,-80.424472,03/07/17
3,1108,Primaria-Tom†s Herrera,Herrera,ChitrÇ,San Juan Bautista,FO,7.965056,-80.432217,11/07/17
3,1109,C.E.B.G. LOS POZOS,Herrera,Los Pozos,Los Pozos,FO,8.519654,-80.357353,04/09/17
3,1110,C.E.B.G. LUCIRIA DE PIMENTEL,Herrera,Los Pozos,Los Pozos,FO,7.787484,-80.64634,04/09/17
3,1111,Escuela El Piro,Herrera,Los Pozos,Los Pozos,FO,7.76453,-80.631082,02/08/17
3,1112,Escuela Rafael Quintero Villarreal,Herrera,Oc£,Llano Grande,FO,7.94233,-80.776712,17/07/17
3,1114,Biblioteca Jose Nu§ez Roca,Herrera,Oc£,San Sebasti†n de Oc£,FO,7.948051,-80.774077,17/07/17
3,1115,Escuela Jose D. Carrizo No.1,Herrera,Oc£,San Sebasti†n de Oc£,FO,7.945862,-80.777654,17/07/17
3,1116,Escuela Jose D. Carrizo No.2,Herrera,Oc£,San Sebasti†n de Oc£,FO,7.947978,-80.779036,17/07/17
3,1117,Escuela Jose Dolores Carrizo P.,Herrera,Oc£,San Sebasti†n de Oc£,FO,7.948133,-80.780204,17/07/17
3,1118,Hospital Sergio Nu§ez,Herrera,Oc£,San Sebasti†n de Oc£,HFC,7.94233,-80.776712,17/07/17
3,1120,Municipio Oc£,Herrera,Oc£,San Sebasti†n de Oc£,HFC,7.945498,-80.778398,17/07/17
3,1121,Parque La Posada,Herrera,Oc£,San Sebasti†n de Oc£,FO,7.947335,-80.778052,04/10/17
3,1124,Terminal de Transporte de Oc£,Herrera,Oc£,San Sebasti†n de Oc£,FO,7.943709,-80.776484,17/07/17
3,1125,C. DE S. PARITA,Herrera,Parita,Parita,FO,7.999322,-80.516343,10/07/17
3,1126,Escuela Puerto Lim¢n,Herrera,Parita,Parita,FO,7.995138,-80.513055,21/07/17
3,1127,Municipio Parita,Herrera,Parita,Parita,FO,7.995496,-80.517938,10/07/17
3,1128,Biblioteca P£blica JosÇ Daniel Crespo,Herrera,PesÇ,PesÇ,FO,8.100278,-80.969828,19/07/17
3,1129,Colegio Secundario de Pese (Jose O. Huertas),Herrera,PesÇ,PesÇ,FO,7.909639,-80.613189,19/07/17
3,1130,Escuela Ildaura Vieto,Herrera,PesÇ,PesÇ,FO,7.904972,-80.615605,19/07/17
3,1131,Junta Comunal PesÇ,Herrera,PesÇ,PesÇ,FO,7.909306,-80.613522,19/07/17
3,1132,Municipio PesÇ,Herrera,PesÇ,PesÇ,FO,7.909306,-80.613522,19/07/17
3,1133,Parque Aristides Arjona,Herrera,PesÇ,PesÇ,FO,7.902972,-80.615605,19/07/17
3,1136,Escuela Melania Pascal de L¢pez,Herrera,Santa Mar°a,Chupampa,FO,8.076196,-80.776915,17/07/17
3,1137,Municipio Santa Mar°a,Herrera,Santa Mar°a,Santa Mar°a,FO,7.770861,-80.271772,17/07/17
3,1138,Area frente al INADEH GuararÇ,Los Santos,GuararÇ,GuararÇ,FO,7.821809,-80.287579,06/07/17
3,1140,Cuartel de Bomberos GuararÇ,Los Santos,GuararÇ,GuararÇ,FO,7.823057,-80.283982,06/07/17
3,1141,Esc. Francisco Ignacio Castillero,Los Santos,GuararÇ,GuararÇ,FO,7.82394,-80.283634,06/07/17
3,1142,Esc. Primaria Juana Vernaza,Los Santos,GuararÇ,GuararÇ,FO,7.819464,-80.280459,06/07/17
3,1143,Museo Manuel F. Z†rate,Los Santos,GuararÇ,GuararÇ,FO,7.825676,-80.277916,06/07/17
3,1144,Palacio Municipal de GuararÇ,Los Santos,GuararÇ,GuararÇ,FO,7.823622,-80.282367,06/07/17
3,1145,Parque Amalia Ortega (El Jobo),Los Santos,GuararÇ,GuararÇ,FO,7.816178,-80.281116,06/07/17
3,1146,Parque Viviana PÇrez,Los Santos,GuararÇ,GuararÇ,FO,7.821599,-80.281328,06/07/17
3,1148,Policl°nica de GuararÇ,Los Santos,GuararÇ,GuararÇ,FO,7.825676,-80.277916,06/07/17
3,1149,Area frente al Ministerio de Desarrollo Social Las Tablas,Los Santos,Las Tablas,Las Tablas,FO,7.766456,-80.277946,21/07/17
3,1150,Avenida Central Las Tablas,Los Santos,Las Tablas,Las Tablas,FO,7.768383,-80.277194,21/07/17
3,1151,Biblioteca P£blica Carlos L. L¢pez,Los Santos,Las Tablas,Las Tablas,FO,7.767167,-80.280272,13/07/17
3,1153,Centro de Salud Las Tablas,Los Santos,Las Tablas,Las Tablas,FO,7.769594,-80.277083,13/07/17
3,1154,Colegio Manuel Mar°a Tejada Roca,Los Santos,Las Tablas,Las Tablas,FO,7.768867,-80.273183,13/07/17
3,1156,Esc. Santa Isabel,Los Santos,Las Tablas,Las Tablas,HFC,7.755278,-80.262778,13/07/17
3,1158,Hospital Joaquin Pablo Franco Sayas,Los Santos,Las Tablas,Las Tablas,FO,7.787347,-80.272789,12/07/17
3,1160,Junta Comunal de las Palmitas,Los Santos,Las Tablas,Las Tablas,HFC,7.7675,-80.286389,12/07/17
3,1161,Museo Porras,Los Santos,Las Tablas,Las Tablas,FO,7.766472,-80.277723,13/07/17
3,1164,Parque Porras Las Tablas,Los Santos,Las Tablas,Las Tablas,FO,7.766472,-80.277723,06/09/17
3,1165,Primaria Claudio Vasquez,Los Santos,Las Tablas,Las Tablas,FO,7.77168,-80.269498,13/07/17
3,1166,Primaria-Presidente Porras,Los Santos,Las Tablas,Las Tablas,FO,7.764728,-80.276112,13/07/17
3,1167,Terminal de Buses Las Tablas,Los Santos,Las Tablas,Las Tablas,FO,7.7708,-80.276164,21/07/17
3,1168,Universidad Nacional de Panama,Los Santos,Las Tablas,Las Tablas,HFC,7.791719,-80.273964,12/07/17
3,1169,C. DE S. SANTO DOMINGO,Los Santos,Las Tablas,Santo Domingo,HFC,7.758687,-80.23759,21/07/17
3,1170,Esc. Melquiades V†squez,Los Santos,Las Tablas,Santo Domingo,HFC,7.758687,-80.23759,21/07/17
3,1171,C.E.B.G. JAIME ALBA,Los Santos,Las Tablas,Vallerriquito,Satelital,7.63117,-80.344377,28/09/17
3,1172,Parque de Vallerriquito,Los Santos,Las Tablas,Vallerriquito,Satelital,7.622132,-80.317546,19/10/17
3,1174,Biblioteca Hector Conte,Los Santos,Los Santos,La Villa de Los Santos,FO,7.933778,-80.417639,05/07/17
3,1175,Cuartel de Bomberos La Villa De Los Santos,Los Santos,Los Santos,La Villa de Los Santos,FO,7.931139,-80.411667,04/07/17
